first_name,last_name,company_name,address,city,county,postal,phone1,phone2,email,web,full_name,email_domain,city_lenght,is_gmail
Mel,Picciuto,Avante Limited,8598 Rumney Rd,Hylands Ward,Essex,RM11 1QL,01885270480,01268443299,mel.picciuto@gmail.com,http://www.avantelimited.co.uk,MelPicciuto,gmail.com,12,True
Isabella,Piatkowski,"Miller, William E Iii",9283 Ruth St #81,Dormers Wells Ward,Greater London,UB1 2FH,01979186995,01998980054,isabella_piatkowski@piatkowski.co.uk,http://www.millerwilliameiii.co.uk,IsabellaPiatkowski,piatkowski.co.uk,18,False
Erasmo,Rhea,Martin Morrissey,5544 Sutherland St,Mortehoe,Devon,EX34 7DQ,01507386397,01899316385,erasmo_rhea@hotmail.com,http://www.martinmorrissey.co.uk,ErasmoRhea,hotmail.com,8,False
Ivory,Lohrenz,Auto Body Color,9 Jackson St,Parr Ward,Merseyside,WA9 3QW,01876642683,01651132519,ivory@hotmail.com,http://www.autobodycolor.co.uk,IvoryLohrenz,hotmail.com,9,False
Nikita,Walka,"Fred, Anthony Esq",3612 Bixteth St,Hucknall North Ward,Nottinghamshire,NG15 8DD,01282123434,01724455145,nwalka@hotmail.com,http://www.fredanthonyesq.co.uk,NikitaWalka,hotmail.com,19,False
Aleta,Ligons,Advantage Bookkeeping,4545 Victoria Rd,Kilbirnie and Beith Ward,North Ayrshire,KA15 1AT,01952535977,01715637895,aleta_ligons@hotmail.com,http://www.advantagebookkeeping.co.uk,AletaLigons,hotmail.com,24,False
Owen,Jentzen,Capital Fasteners Inc,5 Hampden St,Liscard Ward,Merseyside,CH45 4RN,01467142439,01917137038,owen_jentzen@jentzen.co.uk,http://www.capitalfastenersinc.co.uk,OwenJentzen,jentzen.co.uk,12,False
Pauline,Fling,Cumberland Vacuum Products,6452 Pilgrim St #5,Seven Sisters Ward,Greater London,N15 6TH,01990476494,01458113457,pfling@fling.co.uk,http://www.cumberlandvacuumproducts.co.uk,PaulineFling,fling.co.uk,18,False
Tijuana,Machalek,"Schwartz, Thomas E Esq",1149 Highfield Rd #996,Fareham South Ward,Hampshire,PO14 9JJ,01242532395,01336686264,tijuana.machalek@gmail.com,http://www.schwartzthomaseesq.co.uk,TijuanaMachalek,gmail.com,18,True
Ahmad,Alsaqri,Alliance Construction Co Inc,21 Pickwick St,Sutton cum Duckmanton,Derbyshire,S44 5DS,01567555570,01852550588,ahmad.alsaqri@yahoo.com,http://www.allianceconstructioncoinc.co.uk,AhmadAlsaqri,yahoo.com,21,False
Jamika,Conoly,"Keller, Raymond C",19 Soho St,Whitley Ward,Berkshire,RG1 9XH,01726595316,01597168997,jamika_conoly@conoly.co.uk,http://www.kellerraymondc.co.uk,JamikaConoly,conoly.co.uk,12,False
Derrick,Dolloff,Proto Tek Manufacturing,236 Blantyre Rd,Everton Ward,Merseyside,L6 2EN,01982734773,01619554437,derrick_dolloff@gmail.com,http://www.prototekmanufacturing.co.uk,DerrickDolloff,gmail.com,12,True
Jacquelyne,Reibman,Great Clips For Hair,70 Lilly Rd,Shirley Ward,Greater London,CR0 7PT,01846581451,01850754504,jacquelyne_reibman@yahoo.com,http://www.greatclipsforhair.co.uk,JacquelyneReibman,yahoo.com,12,False
Zachary,Freeburger,Country Kitchen,58 Gloucester Rd,Holbrook,Derbyshire,DE56 0TX,01888641397,01240433924,zachary.freeburger@freeburger.co.uk,http://www.countrykitchen.co.uk,ZacharyFreeburger,freeburger.co.uk,8,False
Sophia,Gaucher,T C E Systems Inc,88 Upper Harrington St,North East Ward,North Lanarkshire,G69 8EL,01504539114,01254919378,sophia.gaucher@hotmail.com,http://www.tcesystemsinc.co.uk,SophiaGaucher,hotmail.com,15,False
Isabelle,Kono,Rock Springs Petroleum Equip,4920 Fazakerley Rd,Plymstock Dunstone Ward,Devon,PL9 8RD,01552682601,01953816728,isabelle.kono@yahoo.com,http://www.rockspringspetroleumequip.co.uk,IsabelleKono,yahoo.com,23,False
Ronnie,Brigman,Howard Johnson,6 Morley St,Batchwood Ward,Hertfordshire,AL3 5JN,01943754681,01972686199,ronnie@brigman.co.uk,http://www.howardjohnson.co.uk,RonnieBrigman,brigman.co.uk,14,False
Krystina,Schlabaugh,Harris Oldsmobile Inc,7316 Friar St,Salvington Ward,West Sussex,BN13 3FL,01441846477,01332799979,kschlabaugh@schlabaugh.co.uk,http://www.harrisoldsmobileinc.co.uk,KrystinaSchlabaugh,schlabaugh.co.uk,15,False
Rosita,Ausdemore,"Jurdem, Scott Esq",8 Heathfield St #657,Hailsham,East Sussex,BN27 1AJ,01273236188,01997765432,rausdemore@hotmail.com,http://www.jurdemscottesq.co.uk,RositaAusdemore,hotmail.com,8,False
Huey,Stancil,Lindner Funds,275 Peel Sq,Park Ward,North Eart Lincolnshire,DN32 0PT,01502139578,01468195646,hstancil@hotmail.com,http://www.lindnerfunds.co.uk,HueyStancil,hotmail.com,9,False
Elbert,Fiorino,"Donald, G Nelson Esq",726 Westmoreland Place,Ballochmyle Ward,East Ayrshire,KA5 6EL,01724467889,01992537553,elbert@hotmail.com,http://www.donaldgnelsonesq.co.uk,ElbertFiorino,hotmail.com,16,False
Pura,Manciel,Cia Inspection,7 Water St,Priory Heath Ward,Suffolk,IP3 9RB,01853412588,01386437186,pura.manciel@yahoo.com,http://www.ciainspection.co.uk,PuraManciel,yahoo.com,17,False
Alesia,Katie,Nelsons Trmt & Pest Cntrl Co,4 Covent Garden,Farnworth Ward,Greater Manchester,BL4 7AF,01333436799,01240614527,alesia_katie@gmail.com,http://www.nelsonstrmtpestcntrlco.co.uk,AlesiaKatie,gmail.com,14,True
Avery,Veit,Plaza Gourmet Delicatessen,9166 Devon St #905,Knightsbridge and Belgravia Wa,Greater London,SW1W 8JY,01748625058,01369185737,avery@veit.co.uk,http://www.plazagourmetdelicatessen.co.uk,AveryVeit,veit.co.uk,30,False
Reid,Euresti,"Fitzgerald, Edward J",70 Foster St,Inverness Ness-Side Ward,Highland,IV2 6WT,01916963261,01370319414,reuresti@euresti.co.uk,http://www.fitzgeraldedwardj.co.uk,ReidEuresti,euresti.co.uk,24,False
Charlette,Brenning,Furey & Associates,714 Fonthill Rd,Darton West Ward,South Yorkshire,S75 5EJ,01888152110,01301312487,cbrenning@brenning.co.uk,http://www.fureyassociates.co.uk,CharletteBrenning,brenning.co.uk,16,False
Celestina,Keeny,Bfg Federal Credit Union,9 Milton St,Consett North ED,County Durham,DH8 5LP,01877379681,01600463475,celestina_keeny@gmail.com,http://www.bfgfederalcreditunion.co.uk,CelestinaKeeny,gmail.com,16,True
Mi,Richan,Nelson Wright Haworth Golf Crs,6 Norwood Grove,Tanworth-in-Arden,Warwickshire,B94 5RZ,01451785624,01202738406,mi@hotmail.com,http://www.nelsonwrighthaworthgolfcrs.co.uk,MiRichan,hotmail.com,17,False
